0179-001毀05		42039	佛說大淨法門品經一卷	11884111
0180-001毀06		42039	大莊嚴法門經二卷（01）	11884211
0180-002毀07		42039	大莊嚴法門經二卷（02）	11884311
0181-001毀08	35	42074	佛說大方等大雲請雨經一卷	11884411
0182-001毀09		42074	大雲請雨經一卷	11884511
0183-001毀10		42074	大雲輪請雨經二卷（01-02）	11884611
0184-001傷01		42074	勝思惟梵天所問經六卷（01）	11884711
0184-002傷02		42074	勝思惟梵天所問經六卷（02）	11884811
0184-003傷03	18	42092	勝思惟梵天所問經六卷（03）	11884911
0184-004傷04	30	42122	勝思惟梵天所問經六卷（04）	11885011
0184-005傷05		42122	勝思惟梵天所問經六卷（05）	11885111
0184-006傷06		42122	勝思惟梵天所問經六卷（06）	11885211
0185-001傷07		42122	思益梵天所問經四卷（01）	11885311
0185-002傷08		42122	思益梵天所問經四卷（02）	11885411
0185-003傷09		42122	思益梵天所問經四卷（03）	11885511
0185-004傷10		42122	思益梵天所問經四卷（04）	11885611
0186-001女01		42122	月燈三昧經十一卷（01）	11885711
0186-002女02		42122	月燈三昧經十一卷（02）	11885811
0186-003女03		42122	月燈三昧經十一卷（03）	11885911
0186-004女04		42122	月燈三昧經十一卷（04-05）	11886011
0186-005女05		42122	月燈三昧經十一卷（06）	11886111
0186-006女06		42122	月燈三昧經十一卷（07）	11886211
0186-007女07		42122	月燈三昧經十一卷（08）	11886311
0186-008女08		42122	月燈三昧經十一卷（09）	11886411
0186-009女09		42122	月燈三昧經十一卷（10）	11886511
0186-010女10		42122	月燈三昧經十一卷（11）	11886611
0188-001慕01	53	42175	①月燈三昧經一卷②佛說象腋經一卷	11886711
0190-001慕02	38	42213	佛說無所希望經一卷	11886811
0190-002慕03	35	42248	佛說大乘同性經二卷（01）	11886911
0190-003慕04	39	42287	佛說大乘同性經二卷（02）	11887011
0191-001慕05		42287	佛說證契大乘經二卷（01）	11887111
0191-002慕06	25	42312	佛說證契大乘經二卷（02）	11887211
0192-001慕07		42312	持心梵天所問經四卷（01）	11887311
0192-002慕08		42312	持心梵天所問經四卷（02）	11887411
0192-003慕09		42312	持心梵天所問經四卷（03）	11887511
0192-004慕10		42312	持心梵天所問經四卷（04）	11887611
0193-001貞01		42312	佛說觀無量壽佛經一卷	11887711
0197-001貞02		42312	①稱贊淨土佛攝受經一卷②佛說阿彌陀經一卷③拔一切業障根本得生淨土神咒經一卷④後出阿彌陀佛偈經一卷	11887811
0198-001貞03		42312	大阿彌陀經二卷（01）	11887911
0198-002貞04		42312	大阿彌陀經二卷（02）	11888011
0200-001貞05		42312	①佛說觀彌勒菩薩上生兜率陀天經一卷②佛說彌勒下生經一卷	11888111
0202-001貞06		42312	①佛說彌勒來時經一卷②佛說彌勒下生成佛經一卷③佛說觀彌勒菩薩下生經一卷	11888211
0204-001貞07		42312	佛說彌勒成佛經一卷	11888311
0205-001貞08		42312	佛說第一義法勝經一卷	11888411
0206-001貞09		42312	佛說大威燈光仙人問疑經一卷	11888511
0207-001貞10		42312	一切法高王經一卷	11888611
0208-001潔01		42312	佛說諸法勇王經一卷	11888711
0209-001潔02		42312	順權方便經二卷（01）	11888811
0209-002潔03		42312	順權方便經二卷（02）	11888911
0210-001潔04		42312	佛說樂瓔珞莊嚴方便經一卷	11889011
0215-001潔05		42312	①菩薩睒子經一卷②佛說睒子經一卷③佛說九色鹿經一卷④佛說太子沐魄經一卷⑤太子慕魄經一卷	11889111
0221-001潔06		42312	①無字寶篋經一卷②大乘離文字普光明藏經一卷③大乘遍照光明藏無字法門經一卷④佛說老女人經一卷⑤佛說老母經一卷⑥佛說老母女六英經一卷	11889211
0226-001潔07		42312	①佛說長者子製經一卷②佛說菩薩逝經一卷③佛說逝童子經一卷④佛說月光童子經一卷⑤佛說申日兒本經一卷	11889311
0227-001潔08		42312	佛說德護長者經二卷（01）	11889411
0227-002潔09		42312	佛說德護長者經二卷（02）	11889511
0231-001潔10		42312	①佛說犢子經一卷②佛說乳光佛經一卷③佛說無垢賢女經一卷④佛說腹中女聽經一卷	11889611
0232-001男01		42312	佛說轉女身經一卷	11889711
0234-001男02		42312	①文殊師利問菩提經一卷②伽耶山頂經一卷	11889811
0236-001男03		42312	①佛說象頭精舍經一卷②大乘伽耶山頂經一卷	11889911
0238-001男04		42312	①佛說決定總持經一卷②佛說謗佛經一卷	11890011
0239-001男05		42312	大方等大雲經四卷（01）	11890111
0239-002男06		42312	大方等大雲經四卷（02）	11890211
0239-003男07		42312	大方等大雲經四卷（03）	11890311
0239-004男08		42312	大方等大雲經四卷（04）	11890411
0240-001男09		42312	如來莊嚴智慧光明入一切佛境界經二卷（01）	11890511
0240-002男10		42312	如來莊嚴智慧光明入一切佛境界經二卷（02）	11890611
0241-001效01	32	42344	深密解脫經五卷（01）	11890711
0241-002效02	29	42373	深密解脫經五卷（02）	11890811
0241-003效03	30	42403	深密解脫經五卷（03）	11890911
0241-004效04	28	42431	深密解脫經五卷（04）	11891011
0241-005效05	28	42459	深密解脫經五卷（05）	11891111
0242-001效06	28	42487	解深密經五卷（01）	11891211
0242-002效07	29	42516	解深密經五卷（02）	11891311
0242-003效08	34	42550	解深密經五卷（03）	11891411
0242-004效09	30	42580	解深密經五卷（04）	11891511
0242-005效10		42580	解深密經五卷（05）	11891611
0246-001才01	44	42624	①佛說諫王經一卷②如來示教勝軍王經一卷③佛為勝光天子說王法經一卷④寶積三昧文殊師利菩薩問法身經一卷	11891711
0247-001才02	28	42652	佛說濟諸方等學經一卷	11891811
0248-001才03	26	42678	大乘方廣總持經一卷	11891911
0249-001才04	33	42711	太子須大拏經一卷	11892011
0250-001才05	38	42749	佛說如來智印經一卷	11892111
0251-001才06	39	42788	佛說慧印三昧經一卷	11892211
0252-001才07	29	42817	佛說無極寶三昧經二卷（01）	11892311
0252-002才08	34	42851	佛說無極寶三昧經二卷（02）	11892411
0253-001才09	39	42890	寶如來三昧經二卷（01）	11892511
0253-002才10	37	42927	寶如來三昧經二卷（02）	11892611
0254-001良01	37	42964	無上依經二卷（01）	11892711
0254-002良02	26	42990	無上依經二卷（02）	11892811
0258-001良03	34	43024	①佛說未曾有經一卷②佛說甚希有經一卷③佛說如來師子吼經一卷④佛說大方廣師子吼經一卷	11892911
0263-001良04	42	43066	①佛說大乘百福相經一卷②佛說大乘百福莊嚴相經一卷③佛說大乘四法經一卷④佛說菩薩修行四法經一卷⑤佛說希有校量功德經一卷	11893011
0265-001良05	29	43095	①佛說最無比經一卷②佛說前世三轉經一卷	11893111
0269-001良06	33	43128	①佛說銀色女經一卷②佛說阿闍世王受決經一卷③採華違王上佛授決經一卷④佛說正恭敬經一卷	11893211
0272-001良07	28	43156	①佛說善恭敬經一卷②稱讃大乘功德經一卷③妙法決定業障經一卷	11893311
0275-001良08	22	43178	①佛說貝多樹下思惟十二因緣經一卷②佛說緣起聖道經一卷③佛說稻稈經一卷	11893411
0278-001良09	37	43215	①佛說了本生死經一卷②佛說自誓三昧經一卷③如來獨證自誓三昧經一卷	11893511
0282-001良10		43215	①佛說轉有經一卷②大方等修多羅王經一卷③佛說文殊師利巡行經一卷④佛說文殊尸利行經一卷	11893611
0283-001知01		43215	大乘造像功德經二卷（01-02）	11893711
0291-001知02		43215	①佛說作佛形像經一卷②佛說造立形像福報經一卷③佛說灌佛經一卷④佛說灌洗佛經一卷⑤佛說浴像功德經一卷⑥浴像功德經一卷⑦佛說校量數珠功德經一卷⑧曼殊室利咒藏中校量數珠功德經一卷	11893811
0299-001知03		43215	①佛說龍施女經一卷②佛說龍施菩薩本起經一卷③佛說八吉祥神咒經一卷④佛說八陽神咒經一卷⑤佛說八吉祥經一卷⑥佛說八佛名號經一卷⑦佛說盂蘭盆經一卷⑧佛說報恩奉盆經一卷	11893911
0300-001知04		43215	佛說觀藥王藥上二菩薩經一卷	11894011
0301-001知05	33	43248	佛說大孔雀咒王經三卷（01）	11894111
0301-002知06	45	43293	佛說大孔雀咒王經三卷（02）	11894211
0301-003知07	37	43330	佛說大孔雀咒王經三卷（03）	11894311
0302-001知08	35	43365	佛母大孔雀明王經三卷（01）	11894411
0302-002知09		43365	佛母大孔雀明王經三卷（02）	11894511
0302-003知10		43365	佛母大孔雀明王經三卷（03）	11894611
0303-001過01	37	43402	佛說孔雀王咒經二卷（01）	11894711
0303-002過02	44	43446	佛說孔雀王咒經二卷（02）	11894811
0305-001過03		43446	①佛說大孔雀王神咒經一卷②佛說大孔雀王雜神咒經一卷	11894911
0307-001過04	40	43486	①大金色孔雀王咒經一卷②佛說不空羂索咒經一卷	11895011
0308-001過05		43486	不空羂索心咒王經三卷（01-02）	11895111
0308-002過06		43486	不空羂索心咒王經三卷（03）	11895211
0309-001過07		43486	不空羂索陀羅尼經二卷（01）	11895311
0309-002過08	31	43517	不空羂索陀羅尼經二卷（02）	11895411
0310-001過09	24	43541	不空羂索咒心經一卷	11895511
0311-001過10	26	43567	不空羂索神咒心經一卷	11895611
0312-001必01	37	43604	不空羂索神變真言經三十卷（01）	11895711
0312-002必02	35	43639	不空羂索神變真言經三十卷（02）	11895811
0312-003必03	32	43671	不空羂索神變真言經三十卷（03）	11895911
0312-004必04	30	43701	不空羂索神變真言經三十卷（04）	11896011
0312-005必05	30	43731	不空羂索神變真言經三十卷（05）	11896111
0312-006必06	31	43762	不空羂索神變真言經三十卷（06）	11896211
0312-007必07	34	43796	不空羂索神變真言經三十卷（07）	11896311
0312-008必08	28	43824	不空羂索神變真言經三十卷（08）	11896411
0312-009必09	34	43858	不空羂索神變真言經三十卷（09）	11896511
0312-010必10	26	43884	不空羂索神變真言經三十卷（10）	11896611
0312-011改01	37	43921	不空羂索神變真言經三十卷（11）	11896711
0312-012改02	36	43957	不空羂索神變真言經三十卷（12）	11896811
0312-013改03	29	43986	不空羂索神變真言經三十卷（13）	11896911
0312-014改04	33	44019	不空羂索神變真言經三十卷（14）	11897011
0312-015改05	39	44058	不空羂索神變真言經三十卷（15）	11897111
0312-016改06	29	44087	不空羂索神變真言經三十卷（16）	11897211
0312-017改07	37	44124	不空羂索神變真言經三十卷（17）	11897311
0312-018改08	38	44162	不空羂索神變真言經三十卷（18）	11897411
0312-019改09	44	44206	不空羂索神變真言經三十卷（19）	11897511
0312-020改10	42	44248	不空羂索神變真言經三十卷（20）	11897611
0312-021得01	38	44286	不空羂索神變真言經三十卷（21）	11897711
0312-022得02		44286	不空羂索神變真言經三十卷（22）	11897811
0312-023得03		44286	不空羂索神變真言經三十卷（23）	11897911
0312-024得04	38	44324	不空羂索神變真言經三十卷（24）	11898011
0312-025得05		44324	不空羂索神變真言經三十卷（25）	11898111
0312-026得06		44324	不空羂索神變真言經三十卷（26）	11898211
0312-027得07		44324	不空羂索神變真言經三十卷（27）	11898311
0312-028得08		44324	不空羂索神變真言經三十卷（28）	11898411
0312-029得09	43	44367	不空羂索神變真言經三十卷（29）	11898511
0312-030得10		44367	不空羂索神變真言經三十卷（30）	11898611
0313-001能01	42	44409	千眼千臂觀世音菩薩陀羅尼神咒經二卷（01-02）	11898711
0314-001能02	43	44452	千手千眼觀世音菩薩姥陀羅尼身經一卷	11898811
0315-001能03	45	44497	千手千眼觀世音菩薩廣大圓滿無礙大悲心陀羅尼經一卷	11898911
0318-001能04		44497	①觀世音菩薩秘密藏神咒經一卷②觀世音菩薩如意摩尼陀羅尼經一卷③觀自在菩薩如意心陀羅尼咒經一卷	11899011
0319-001能05	47	44544	如意輪陀羅尼經一卷	11899111
0320-001能06	46	44590	觀自在菩薩怛嚩多唎隨心陀羅尼經一卷	11899211
0322-001能07	41	44631	①請觀世音菩薩消伏毒害陀羅尼咒經一卷②佛說十一面觀世音神咒經一卷	11899311
0328-001能08	32	44663	①十一面神咒心經一卷②千轉陀羅尼觀世音菩薩咒經一卷③咒五首經一卷④六字神咒經一卷⑤咒三首經一卷	11899411
0331-001能09	29	44692	①大方廣菩薩藏經中文殊師利根本一字陀羅尼法一卷②曼殊室利菩薩咒藏中一字咒王經一卷③十二佛名神咒校量功德除障滅罪經一卷④佛說稱讃如來功德神咒經一卷	11899511
0336-001能10	37	44729	①華積陀羅尼神咒經一卷②師子奮迅菩薩所問經一卷③佛說華聚陀羅尼咒經一卷④六字咒王經一卷⑤六字神咒王經一卷	11899611
0340-001莫01	56	44785	①梵女首意經一卷②有德女所問大乘經一卷③佛說七俱胝佛母心大準提陁羅尼經一卷④佛說七俱胝佛母準提大明陁羅尼經一卷	11899711
0341-001莫02	37	44822	七俱胝佛母所說準提陀羅尼經一卷	11899811
0343-001莫03	28	44850	①種種雜咒經一卷②佛頂尊勝陀羅尼經一卷	11899911
0345-001莫04	33	44883	①佛頂尊勝陀羅尼經一卷②佛說佛頂尊勝陁羅尼經一卷	11900011
0347-001莫05	37	44920	①最勝佛頂陀羅尼經淨除業障經一卷②佛頂最勝陀羅尼經一卷	11900111
0349-001莫06	37	44957	①舍利弗陁羅尼經一卷②佛說無量門破魔陁羅尼經一卷	11900211
0351-001莫07	26	44983	①佛說無量門微密持經一卷②佛說出生無量門持經一卷	11900311
0353-001莫08	38	45021	①阿難陀目佉尼訶離陀隣尼經一卷②阿難陀目佉尼訶離陀經一卷	11900411
0354-001莫09	24	45045	佛說一向出生菩薩經一卷	11900511
0357-001莫10	36	45081	①出生無邊門陀羅尼經一卷②勝幢臂印陀羅尼經一卷③妙臂印幢陀羅尼經一卷	11900611
0358-001忘01		45081	佛說陀羅尼集經十三卷（01）	11900711
0358-002忘02		45081	佛說陀羅尼集經十三卷（02）	11900811
0358-003忘03	42	45123	佛說陀羅尼集經十三卷（03）	11900911
0358-004忘04	37	45160	佛說陀羅尼集經十三卷（04）	11901011
0358-005忘05		45160	佛說陀羅尼集經十三卷（05）	11901111
0358-006忘06	49	45209	佛說陀羅尼集經十三卷（06）	11901211
0358-007忘07		45209	佛說陀羅尼集經十三卷（07）	11901311
0358-008忘08	65	45274	佛說陀羅尼集經十三卷（08）	11901411
0358-009忘09	53	45327	佛說陀羅尼集經十三卷（09）	11901511
0358-010忘10		45327	佛說陀羅尼集經十三卷（10）	11901611
0358-011罔01	50	45377	佛說陀羅尼集經十三卷（11）	11901711
0358-012罔02	49	45426	佛說陀羅尼集經十三卷（12）	11901811
0358-013罔03	72	45498	佛說陀羅尼集經十三卷（13）	11901911
0362-001罔04	50	45548	①佛說持句神咒經一卷②佛說陀鄰尼鉢經一卷③東方最勝燈王如來助護持世間神咒經一卷④如來方便善巧咒經一卷	11902011
0363-001罔05	22	45570	虛空藏菩薩問七佛陀羅尼咒經一卷	11902111
0366-001罔06	39	45609	①善法方便陀羅尼咒經一卷②金剛秘密善門陀羅尼經一卷③護命法門神咒經一卷	11902211
0367-001罔07	27	45636	金剛場陀羅尼經一卷	11902311
0368-001罔08	27	45663	金剛上味陀羅尼經一卷	11902411
0369-001罔09	29	45692	佛說無崖際總持法門經一卷	11902511
0370-001罔10	34	45726	尊勝菩薩所問一切諸法入無量法門陀羅尼經一卷	11902611
0371-001談01	44	45770	十住斷結經十四卷（01）	11902711
0371-002談02	50	45820	十住斷結經十四卷（02-03）	11902811
0371-003談03	52	45872	十住斷結經十四卷（04）	11902911
0371-004談04	50	45922	十住斷結經十四卷（05-06）	11903011
0371-005談05	25	45947	十住斷結經十四卷（07）	11903111
0371-006談06	32	45979	十住斷結經十四卷（08）	11903211
0371-007談07	37	46016	十住斷結經十四卷（09）	11903311
0371-008談08	38	46054	十住斷結經十四卷（10）	11903411
0371-009談09	29	46083	十住斷結經十四卷（11）	11903511
0371-010談10	49	46132	十住斷結經十四卷（12）	11903611
0371-011彼01	49	46181	十住斷結經十四卷（13）	11903711
0371-012彼02	49	46230	十住斷結經十四卷（14）	11903811
0373-001彼03	32	46262	①菩薩道樹經一卷②菩薩生地經一卷	11903911
0374-001彼04	36	46298	佛說孛經一卷	11904011
0375-001彼05	24	46322	無垢淨光大陀羅尼經一卷	11904111
0376-001彼06	26	46348	成具光明定意經一卷	11904211
0377-001彼07	30	46378	摩訶摩耶經二卷（01）	11904311
0377-002彼08	25	46403	摩訶摩耶經二卷（02）	11904411
0379-001彼09	31	46434	①諸德福田經一卷②大方等如來藏經一卷	11904511
0380-001彼10	49	46483	佛說寶網經一卷	11904611
0384-001短01	43	46526	①佛說內藏百寶經一卷②佛說溫室洗浴眾僧經一卷③佛說菩薩行五十緣身經一卷④佛說菩薩修行經一卷	11904711
0387-001短02		46526	①佛說金色王經一卷②佛語法門經一卷③佛說四不可得經一卷	11904811
0388-001短03	45	46571	須真天子經二卷（01）	11904911
0388-002短04	44	46615	須真天子經二卷（02）	11905011
0389-001短05		46615	佛說觀普賢菩薩行法經一卷	11905111
0390-001短06		46615	觀世音菩薩得大勢菩薩受記經一卷	11905211
0391-001短07	27	46642	不思議光菩薩所說經一卷	11905311
0392-001短08	50	46692	超日明三昧經二卷（01）	11905411
0392-002短09		46692	超日明三昧經二卷（02）	11905511
0393-001短10	34	46726	除恐災患經一卷	11905611
0394-001靡01	36	46762	佛說首楞嚴三昧經三卷（01）	11905711
0394-002靡02	33	46795	佛說首楞嚴三昧經三卷（02）	11905811
0394-003靡03	33	46828	佛說首楞嚴三昧經三卷（03）	11905911
0395-001靡04	36	46864	未曾有因緣經二卷（01）	11906011
0395-002靡05	41	46905	未曾有因緣經二卷（02）	11906111
0396-001靡06	38	46943	諸佛要集經二卷（01）	11906211
0396-002靡07	43	46986	諸佛要集經二卷（02）	11906311
0397-001靡08	36	47022	稱揚諸佛功德經三卷（01）	11906411
0397-002靡09	33	47055	稱揚諸佛功德經三卷（02）	11906511
0397-003靡10	37	47092	稱揚諸佛功德經三卷（03）	11906611
0398-001恃01		47092	賢劫經十卷（01）	11906711
0398-002恃02		47092	賢劫經十卷（02）	11906811
0398-003恃03	40	47132	賢劫經十卷（03）	11906911
0398-004恃04	41	47173	賢劫經十卷（04）	11907011
0398-005恃05	32	47205	賢劫經十卷（05）	11907111
0398-006恃06	46	47251	賢劫經十卷（06）	11907211
0398-007恃07	46	47297	賢劫經十卷（07）	11907311
0398-008恃08	38	47335	賢劫經十卷（08）	11907411
0398-009恃09	36	47371	賢劫經十卷（09）	11907511
0398-010恃10	46	47417	賢劫經十卷（10）	11907611
0399-001己01	42	47459	佛說佛名經十二卷（01）	11907711
0399-002己02	41	47500	佛說佛名經十二卷（02）	11907811
0399-003己03		47500	佛說佛名經十二卷（03）	11907911
0399-004己04	31	47531	佛說佛名經十二卷（04）	11908011
0399-005己05	32	47563	佛說佛名經十二卷（05）	11908111
0399-006己06	23	47586	佛說佛名經十二卷（06）	11908211
0399-007己07	46	47632	佛說佛名經十二卷（07）	11908311
0399-008己08		47632	佛說佛名經十二卷（08）	11908411
0399-009己09	33	47665	佛說佛名經十二卷（09）	11908511
0399-010己10	37	47702	佛說佛名經十二卷（10）	11908611
0399-011長01		47702	佛說佛名經十二卷（11）	11908711
0399-012長02	40	47742	佛說佛名經十二卷（12）	11908811
0400-001長03	36	47778	過去莊嚴劫千佛名經一卷	11908911
0401-001長04	31	47809	現在賢劫千佛名經一卷	11909011
0402-001長05	36	47845	未來星宿劫千佛名經一卷	11909111
0403-001長06	55	47900	五千五百佛名神咒除障滅罪經八卷（01-02）	11909211
0403-002長07	32	47932	五千五百佛名神咒除障滅罪經八卷（03）	11909311
0403-003長08		47932	五千五百佛名神咒除障滅罪經八卷（04）	11909411
0403-004長09	52	47984	佛說五千五百佛名神咒除障滅罪經八卷（05-06）	11909511
0403-005長10		47984	佛說五千五百佛名神咒除障滅罪經八卷（07-08）	11909611
0404-001信01	48	48032	力莊嚴三昧經三卷（01-02）	11909711
0406-001信02		48032	①力莊嚴三昧經三卷（03）②佛說八部佛名經一卷③百佛名經一卷	11909811
0407-001信03	26	48058	佛說不思議功德諸佛所護念經二卷（01）	11909911
0407-002信04	32	48090	佛說不思議功德諸佛所護念經二卷（02）	11910011
0410-001信05	47	48137	①金剛三昧本性清淨不壞不滅經一卷②佛說師子月佛本生經一卷③演道俗業經一卷	11910111
0415-001信06		48137	①佛說長者法志妻經一卷②佛說薩羅國經一卷③佛說十吉祥經一卷④佛說長者女庵提遮師子吼了義經一卷⑤佛說一切智光明仙人慈心因緣不食肉經一卷	11910211
0416-001信07	35	48172	大方等陀羅尼經四卷（01）	11910311
0416-002信08	33	48205	大方等陀羅尼經四卷（02）	11910411
0416-003信09		48205	大方等陀羅尼經四卷（03）	11910511
0416-004信10		48205	大方等陀羅尼經四卷（04）	11910611
0417-001使01	29	48234	大法炬陀羅尼經二十卷（01）	11910711
0417-002使02	29	48263	大法炬陀羅尼經二十卷（02）	11910811
0417-003使03	29	48292	大法炬陀羅尼經二十卷（03）	11910911
0417-004使04	31	48323	大法炬陀羅尼經二十卷（04）	11911011
0417-005使05	29	48352	大法炬陀羅尼經二十卷（05）	11911111
0417-006使06	29	48381	大法炬陀羅尼經二十卷（06）	11911211
0417-007使07	29	48410	大法炬陀羅尼經二十卷（07）	11911311
0417-008使08	29	48439	大法炬陀羅尼經二十卷（08）	11911411
0417-009使09	27	48466	大法炬陀羅尼經二十卷（09）	11911511
0417-010使10	31	48497	大法炬陀羅尼經二十卷（10）	11911611
0417-011可01	32	48529	大法炬陀羅尼經二十卷（11）	11911711
0417-012可02	28	48557	大法炬陀羅尼經二十卷（12）	11911811
0417-013可03	30	48587	大法炬陀羅尼經二十卷（13）	11911911
0417-014可04	32	48619	大法炬陀羅尼經二十卷（14）	11912011
0417-015可05	33	48652	大法炬陀羅尼經二十卷（15）	11912111
0417-016可06	25	48677	大法炬陀羅尼經二十卷（16）	11912211
0417-017可07	30	48707	大法炬陀羅尼經二十卷（17）	11912311
0417-018可08	27	48734	大法炬陀羅尼經二十卷（18）	11912411
0417-019可09	31	48765	大法炬陀羅尼經二十卷（19）	11912511
0417-020可10	31	48796	大法炬陀羅尼經二十卷（20）	11912611
0418-001覆01	34	48830	大威德陀羅尼經二十卷（01）	11912711
0418-002覆02		48830	大威德陀羅尼經二十卷（02）	11912811
0418-003覆03	29	48859	大威德陀羅尼經二十卷（03）	11912911
0418-004覆04	33	48892	大威德陀羅尼經二十卷（04）	11913011
0418-005覆05	33	48925	大威德陀羅尼經二十卷（05）	11913111
0418-006覆06	35	48960	大威德陀羅尼經二十卷（06）	11913211
0418-007覆07	29	48989	大威德陀羅尼經二十卷（07）	11913311
0418-008覆08	28	49017	大威德陀羅尼經二十卷（08）	11913411
0418-009覆09		49017	大威德陀羅尼經二十卷（09-10）	11913511
0418-010覆10	43	49060	大威德陀羅尼經二十卷（11-12）	11913611
0418-011器01		49060	大威德陀羅尼經二十卷（13-14）	11913711
0418-012器02	23	49083	大威德陀羅尼經二十卷（15）	11913811
0418-013器03		49083	大威德陀羅尼經二十卷（16）	11913911
0418-014器04	28	49111	大威德陀羅尼經二十卷（17）	11914011
0418-015器05	28	49139	大威德陀羅尼經二十卷（18）	11914111
0418-016器06		49139	大威德陀羅尼經二十卷（19-20）	11914211
0419-001器07		49139	觀察諸法行經四卷（01）	11914311
0419-002器08	26	49165	觀察諸法行經四卷（02）	11914411
0419-003器09	34	49199	觀察諸法行經四卷（03）	11914511
0419-004器10	42	49241	觀察諸法行經四卷（04）	11914611
0420-001欲01	43	49284	佛說華手經十卷（01）	11914711
0420-002欲02		49284	佛說華手經十卷（02）	11914811
0420-003欲03	45	49329	佛說華手經十卷（03）	11914911
0420-004欲04	47	49376	佛說華手經十卷（04）	11915011
0420-005欲05	48	49424	佛說華手經十卷（05）	11915111
0420-006欲06	56	49480	佛說華手經十卷（06）	11915211
0420-007欲07		49480	佛說華手經十卷（07）	11915311
0420-008欲08		49480	佛說華手經十卷（08）	11915411
0420-009欲09		49480	佛說華手經十卷（09）	11915511
0420-010欲10	44	49524	佛說華手經十卷（10）	11915611
0421-001難01		49524	法集經六卷（01）	11915711
0421-002難02	34	49558	法集經六卷（02）	11915811
0421-003難03		49558	法集經六卷（03）	11915911
0421-004難04		49558	法集經六卷（04）	11916011
0421-005難05		49558	法集經六卷（05）	11916111
0421-006難06		49558	法集經六卷（06）	11916211
0422-001難07		49558	大方廣圓覺修多羅了義經一卷	11916311
0423-001難08	29	49587	佛說施燈功德經一卷	11916411
0424-001難09		49587	金剛三昧經二卷	11916511
0424-002難10		49587	金剛三昧經二卷	11916611
0425-001量01	34	49621	觀佛三昧海經十卷（01）	11916711
0425-002量02	34	49655	觀佛三昧海經十卷（02）	11916811
0425-003量03	38	49693	觀佛三昧海經十卷（03）	11916911
0425-004量04		49693	觀佛三昧海經十卷（04）	11917011
0425-005量05	34	49727	觀佛三昧海經十卷（05）	11917111
0425-006量06	25	49752	觀佛三昧海經十卷（06）	11917211
0425-007量07	28	49780	觀佛三昧海經十卷（07）	11917311
0425-008量08		49780	觀佛三昧海經十卷（08）	11917411
0425-009量09	34	49814	觀佛三昧海經十卷（09）	11917511
0425-010量10	26	49840	觀佛三昧海經十卷（10）	11917611
0426-001墨01	41	49881	大方便佛報恩經七卷（01）	11917711
0426-002墨02	38	49919	大方便佛報恩經七卷（02）	11917811
0426-003墨03	37	49956	大方便佛報恩經七卷（03）	11917911
0426-004墨04		49956	大方便佛報恩經七卷（04）	11918011
0426-005墨05		49956	大方便佛報恩經七卷（05）	11918111
0426-006墨06		49956	大方便佛報恩經七卷（06）	11918211
0426-007墨07		49956	大方便佛報恩經七卷（07）	11918311
0427-001墨08	30	49986	菩薩本行經三卷（01）	11918411
0427-002墨09	32	50018	菩薩本行經三卷（02）	11918511
0427-003墨10	31	50049	菩薩本行經三卷（03）	11918611
0428-001悲01	47	50096	菩薩處胎經五卷（01）	11918711
0428-002悲02	50	50146	菩薩處胎經五卷（02）	11918811
0428-003悲03	50	50196	菩薩處胎經五卷（03）	11918911
0428-004悲04	51	50247	菩薩處胎經五卷（04）	11919011
0428-005悲05	42	50289	菩薩處胎經五卷（05）	11919111
0429-001悲06	44	50333	央掘魔羅經四卷（01）	11919211
0429-002悲07	47	50380	央掘魔羅經四卷（02）	11919311
0429-003悲08	36	50416	央掘魔羅經四卷（03）	11919411
0429-004悲09	39	50455	央掘魔羅經四卷（04）	11919511
0431-001悲10	28	50483	①菩薩內習六波羅蜜經一卷②菩薩投身飼餓虎起塔因緣經一卷	11919611
0432-001絲01	33	50516	三昧弘道廣顯定意經四卷（01）	11919711
0432-002絲02	27	50543	三昧弘道廣顯定意經四卷（02）	11919811
0432-003絲03	24	50567	三昧弘道廣顯定意經四卷（03）	11919911
0432-004絲04	25	50592	三昧弘道廣顯定意經四卷（04）	11920011
0433-001絲05	38	50630	佛說明度五十校計經二卷（01）	11920111
0433-002絲06	36	50666	佛說明度五十校計經二卷（02）	11920211
0434-001絲07	35	50701	無所有菩薩經四卷（01）	11920311
0434-002絲08	31	50732	無所有菩薩經四卷（02）	11920411
0434-003絲09	31	50763	無所有菩薩經四卷（03）	11920511
0434-004絲10	34	50797	無所有菩薩經四卷（04）	11920611
0435-001染01	30	50827	大法鼓經二卷（01）	11920711
0435-002染02	32	50859	大法鼓經二卷（02）	11920811
0436-001染03	29	50888	月上女經二卷（01）	11920911
0436-002染04	26	50914	月上女經二卷（02）	11921011
0437-001染05		50914	文殊師利問經二卷（01）	11921111
0437-002染06	49	50963	文殊師利問經二卷（02）	11921211
0438-001染07	47	51010	大方廣如來秘密藏經二卷（01-02）	11921311
0439-001染08	36	51046	大乘密嚴經三卷（01）	11921411
0439-002染09	42	51088	大乘密嚴經三卷（02）	11921511
0439-003染10	42	51130	大乘密嚴經三卷（03）	11921611
0440-001詩01	52	51182	菩薩瓔珞經二十卷（01）	11921711
0440-002詩02	32	51214	菩薩瓔珞經二十卷（02）	11921811
0440-003詩03	35	51249	菩薩瓔珞經二十卷（03）	11921911
0440-004詩04	35	51284	菩薩瓔珞經二十卷（04）	11922011
